Supplier_Reliability,Equipment_Height,Equipment_Width,Equipment_Weight,Equipment_Value,Base_Transport_Fee,Location_State,Location_Zip,Order_Year,Order_Month,Order_Day,Order_Dow,Order_Quarter,Delivery_Year,Delivery_Month,Delivery_Day,Delivery_Dow,Delivery_Quarter,Delivery_Time,Equipment_Area,Equipment_Density,Equipment_Cost_per_Area,Equipment_Cost_per_Weight,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Unknown,Equipment_Type_Wood,CrossBorder_Shipping_Yes,Urgent_Shipping_Yes,Installation_Service_Yes,Transport_Method_Roadways,Transport_Method_Unknown,Transport_Method_Waterways,Fragile_Equipment_Yes,Hospital_Info_Working Class,Rural_Hospital_Unknown,Rural_Hospital_Yes,Location_Is_Military_Yes,Transport_Cost,Transport_Cost_Log,Target_Shift_Value
0.460924541128484,30.0,23.0,43271.0,37.57,26.55,13,1671,2018,11,6,1,4,2018,11,9,4,4,3,690.0,62.71159420289855,0.05444927536231884,0.0008682489427098981,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,-647.02,13.283696510122915,588184.2
0.46,7.0,4.0,2106.0,4.45,12.19,13,243,2017,4,1,5,2,2017,4,3,0,2,2,28.0,75.21428571428571,0.15892857142857145,0.00211301044634378,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,-229.54,13.28440681587416,588184.2
0.52,36.0,12.0,6614.0,26.26,54.24,25,5004,2016,6,5,6,2,2016,6,6,0,2,1,432.0,15.310185185185185,0.06078703703703704,0.003970365890535229,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,814.31,13.286180630714872,588184.2
0.78,22.0,14.0,25724.0,77.59,53.31,10,1326,2018,5,31,3,2,2018,6,2,5,2,2,308.0,83.51948051948052,0.2519155844155844,0.003016249416886954,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,5638.58,13.294337887663854,588184.2
0.460924541128484,25.0,12.0,14417.0,81.76,91.58,52,3006,2015,5,13,2,2,2015,5,16,5,2,3,300.0,48.056666666666665,0.27253333333333335,0.005671082749531803,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,1910.69,13.288040328099806,588184.2
0.62,38.0,17.0,116226.0,59.84,95.37,3,4328,2016,5,28,5,2,2016,5,30,0,2,2,646.0,179.91640866873064,0.09263157894736843,0.0005148589816392202,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,2755.29,13.289470597578855,588184.2
0.51,11.0,6.0,212.0,3.91,19.37,17,2636,2015,8,4,1,3,2015,8,4,1,3,0,66.0,3.212121212121212,0.05924242424242424,0.018443396226415096,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,261.93,13.285242363074099,588184.2
0.61,37.0,20.0,444454.4494636392,136.35,55.3,35,4602,2018,9,12,2,3,2018,9,13,3,3,1,740.0,600.6141208968097,0.18425675675675676,0.00030678059397210467,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,-1717.0,13.281873725656864,588184.2
0.04,34.0,7.0,1736.0,4.39,22.2,21,828,2016,5,22,6,2,2016,5,24,1,2,2,238.0,7.294117647058823,0.018445378151260503,0.002528801843317972,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,152.08,13.285055667874222,588184.2
0.31,9.0,5.0,220.0,6.91,17.84,48,1592,2018,3,26,0,1,2018,3,28,2,1,2,45.0,4.888888888888889,0.15355555555555556,0.03140909090909091,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,236.93,13.285199877471232,588184.2
0.52,6.0,5.0,5741.0,30.53,81.56,20,469,2018,1,15,0,1,2018,1,19,4,1,4,30.0,191.36666666666667,1.0176666666666667,0.005317888869534925,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,-661.2,13.2836723752299,588184.2
0.460924541128484,22.10212627530144,9.898428668506416,1219693.0,1366.66,47.73,40,170,2017,7,23,6,3,2017,7,27,3,3,4,218.7763203583927,5575.0686271802,6.246836941773129,0.0011204950754001213,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,1869.85,13.287971116613999,588184.2
0.33,14.0,6.0,398.0,3.31,24.88,44,2087,2016,3,9,2,1,2016,3,11,4,1,2,84.0,4.738095238095238,0.03940476190476191,0.008316582914572865,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,264.6,13.285246900429804,588184.2
0.16,14.0,8.0,451.0,5.1,13.99,16,1068,2017,2,1,2,1,2017,2,4,5,1,3,112.0,4.026785714285714,0.045535714285714284,0.011308203991130819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,134.1,13.285025106705726,588184.2
0.03,21.0,9.0,725.0,3.36,10.64,39,1306,2015,4,14,1,2,2015,4,16,3,2,2,189.0,3.835978835978836,0.017777777777777778,0.004634482758620689,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,92.05,13.284953629358597,588184.2
0.53,9.0,5.0,-65403.43527397595,45.62,79.11,33,2086,2016,5,15,6,2,2016,5,18,2,2,3,45.0,-1453.4096727550211,1.0137777777777777,-0.0006975168782633076,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,948.79,13.286408924028972,588184.2
0.38,13.0,6.0,22348.0,107.85,61.52,39,626,2015,4,6,0,2,2015,4,9,3,2,3,78.0,286.5128205128205,1.3826923076923077,0.004825935206729908,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,762.87,13.28609329236314,588184.2
0.44,5.0,3.778408065296773,140.0,5.63,11.08,17,3019,2015,6,12,4,2,2015,6,14,6,2,2,18.892040326483865,7.410528327305154,0.29800910344805726,0.040214285714285716,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,147.06,13.285047135317154,588184.2
0.99,4.0,4.0,29.0,6.52,12.52,2,2476,2017,2,9,3,1,2017,2,10,4,1,1,16.0,1.8125,0.4075,0.22482758620689652,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,474.47,13.285603485790084,588184.2
0.68,35.0,13.919525964728598,1994.0,10.45,19.83,0,443,2015,7,28,1,3,2015,7,31,4,3,3,487.18340876550093,4.092914422214622,0.021449827338085654,0.005240722166499498,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,True,775.53,13.28611478808505,588184.2
0.78,19.0,7.0,506.0,3.06,23.73,19,1445,2016,5,3,1,2,2016,5,5,3,2,2,133.0,3.8045112781954886,0.02300751879699248,0.006047430830039526,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,501.52,13.285649436582874,588184.2
0.34,8.0,4.792439007573963,163.0,4.12,15.96,0,4353,2018,6,20,2,2,2018,6,23,5,2,3,38.3395120605917,4.251488640293467,0.10746093986508641,0.0252760736196319,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,176.89,13.285097836673893,588184.2
0.13,33.0,9.0,1527.0,5.43,13.08,36,4935,2018,3,20,1,1,2018,3,24,5,1,4,297.0,5.141414141414141,0.018282828282828283,0.003555992141453831,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,135.8,13.285027996288889,588184.2
0.29,42.0,18.0,14120.0,12.59,72.17,6,1904,2017,9,28,3,3,2017,9,30,5,3,2,756.0,18.677248677248677,0.016653439153439153,0.000891643059490085,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,-655.89,13.283681413117721,588184.2
0.07,13.0,6.0,367.0,3.15,11.68,37,4215,2015,1,24,5,1,2015,1,27,1,1,3,78.0,4.705128205128205,0.04038461538461539,0.008583106267029973,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,124.81,13.285009315836128,588184.2
0.95,33.0,16.0,3392859.0,23198.8,52.0,17,1378,2015,8,13,3,3,2015,8,17,0,3,4,528.0,6425.869318181818,43.93712121212121,0.006837537309979578,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,-95657.56,13.107305859846921,588184.2
0.57,48.0,15.0,4355.0,33.45,12.04,23,4091,2015,6,12,4,2,2015,6,13,5,2,1,720.0,6.048611111111111,0.04645833333333334,0.007680826636050517,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,686.84,13.285964189456065,588184.2
0.75,11.0,7.0,1635.0,6.6,13.47,1,1689,2019,6,3,0,2,2019,6,7,4,2,4,77.0,21.233766233766232,0.08571428571428572,0.004036697247706422,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,494.67,13.285637800444974,588184.2
0.69,27.0,20.0,3485.0,17.74,18.67,5,3676,2018,12,16,6,4,2018,12,20,3,4,4,540.0,6.453703703703703,0.03285185185185185,0.00509038737446198,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,875.2,13.286284004065475,588184.2
0.15,35.0,14.0,2828.0,5.39,10.73,48,5283,2017,2,12,6,1,2017,2,12,6,1,0,490.0,5.771428571428571,0.011,0.001905940594059406,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,124.89,13.285009451818846,588184.2
0.52,27.0,12.0,2149.0,5.16,19.51,26,343,2017,5,6,5,2,2017,5,7,6,2,1,324.0,6.632716049382716,0.015925925925925927,0.0024011167985109353,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,353.87,13.285398592603702,588184.2
0.77,15.432109319233794,6.0,85362.0,626.33,45.73,23,5065,2015,12,30,2,4,2016,1,3,6,1,4,92.59265591540276,921.9089695190399,6.764359373946959,0.007337339799910968,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,14150.83,13.308570757929992,588184.2
0.14,5.0,4.0,1298.0,3.82,16.58,48,894,2018,7,13,4,3,2018,7,17,1,3,4,20.0,64.9,0.191,0.0029429892141756547,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,-172.61,13.284503638216165,588184.2
0.65,17.0,6.0,-43206.77714845835,3.35,13.5,46,4687,2017,9,8,4,3,2017,9,10,6,3,2,102.0,-423.5958543966505,0.03284313725490196,-7.753413286275462e-05,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,-257.67,13.284358970985748,588184.2
0.08,30.0,13.0,4921.0,16.38,22.82,35,3732,2016,12,2,4,4,2016,12,3,5,4,1,390.0,12.617948717948718,0.041999999999999996,0.003328591749644381,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,192.04,13.285123585792011,588184.2
0.63,27.0,11.214879002202185,578.0,3.44,15.38,0,5209,2016,10,12,2,4,2016,10,16,6,4,4,302.80173305945897,1.9088398014105896,0.011360569060298318,0.0059515570934256055,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,343.98,13.285381788140578,588184.2
0.69,19.0,8.0,198035.0,1237.87,88.65,38,4853,2019,1,5,5,1,2019,1,7,0,1,2,152.0,1302.8618421052631,8.143881578947367,0.006250763753881889,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4719.5,13.292788956801836,588184.2
0.28,33.0,17.0,2601.0,14.49,11.88,41,2754,2017,2,5,6,1,2017,2,7,1,1,2,561.0,4.636363636363637,0.025828877005347594,0.005570934256055363,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,177.62,13.28509907740568,588184.2
1.0,12.0,8.0,111.0,6.98,15.62,18,1172,2019,2,14,3,1,2019,2,17,6,1,3,96.0,1.15625,0.07270833333333333,0.06288288288288289,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,826.79,13.286201818963034,588184.2
0.64,48.0,20.0,6887736.0,39736.29,85.76,14,61,2018,6,11,0,2,2018,6,13,2,2,2,960.0,7174.725,41.391968750000004,0.005769136621961121,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,379795.38,13.782967304073999,588184.2
0.57,10.0,4.0,4228.0,7.0,19.54,47,1220,2016,5,7,5,2,2016,5,8,6,2,1,40.0,105.7,0.175,0.0016556291390728477,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,349.38,13.285390963514391,588184.2
0.07,4.0,3.0,86.0,6.74,14.52,7,3649,2017,11,2,3,4,2017,11,6,0,4,4,12.0,7.166666666666667,0.5616666666666666,0.07837209302325582,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,-130.11,13.284575912968275,588184.2
0.35,14.0,8.0,1653.0,6.58,10.11,22,4304,2018,11,13,1,4,2018,11,14,2,4,1,112.0,14.758928571428571,0.058750000000000004,0.00398064125831821,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,172.07,13.285089644406197,588184.2
0.460924541128484,25.0,12.0,768367.0,1659.4,80.01,51,4594,2019,4,9,1,2,2019,4,11,3,2,2,300.0,2561.2233333333334,5.531333333333333,0.002159645065443987,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,5800.68,13.294610827018476,588184.2
0.23,10.0,5.0,406.0,4.17,20.58,1,371,2017,5,5,4,2,2017,5,7,6,2,2,50.0,8.12,0.0834,0.010270935960591133,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,156.03,13.285062381687666,588184.2
0.29,20.827700605221853,9.0,1382.0,4.98,15.04,6,807,2019,2,13,2,1,2019,2,13,2,1,0,187.44930544699668,7.37266001975545,0.026567182994487806,0.0036034732272069467,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,224.14,13.285178141138841,588184.2
0.99,10.0,4.0,971.0,5.34,11.82,4,205,2019,4,23,1,2,2019,4,24,2,2,1,40.0,24.275,0.1335,0.005499485066941297,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,502.26,13.285650693617406,588184.2
0.29,13.0,8.0,685.0,4.04,19.86,51,4717,2016,6,12,6,2,2016,6,13,0,2,1,104.0,6.586538461538462,0.03884615384615385,0.005897810218978102,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,184.5,13.28511077080224,588184.2
0.98,10.0,4.0,286.0,5.2,20.84,27,3587,2015,9,26,5,3,2015,9,26,5,3,0,40.0,7.15,0.13,0.01818181818181818,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,620.38,13.285851323254072,588184.2
0.8,19.038662929082825,8.0,23996.68474919896,13.97,17.1,6,2644,2018,5,6,6,2,2018,5,7,0,2,1,152.3093034326626,157.55232417439376,0.09172125198626668,0.0005821637507850469,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,442.2,13.285548664836332,588184.2
0.71,8.0,4.0,4824.0,16.89,10.95,27,3742,2019,4,27,5,2,2019,4,30,1,2,3,32.0,150.75,0.5278125,0.0035012437810945274,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,251.15,13.285224043503499,588184.2
0.41,30.0,12.0,17246.0,8.11,51.54,47,1430,2018,10,13,5,4,2018,10,17,2,4,4,360.0,47.90555555555556,0.022527777777777775,0.00047025397193552123,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,-540.52,13.28387775851228,588184.2
0.24,7.0,4.0,3816.0,11.32,19.28,11,1907,2019,3,27,2,1,2019,3,29,4,1,2,28.0,136.28571428571428,0.4042857142857143,0.002966457023060797,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,260.38,13.285239729019208,588184.2
0.1,27.0,22.0,47815.0,66.78,69.89,4,1292,2018,1,1,0,1,2018,1,4,3,1,3,594.0,80.496632996633,0.11242424242424243,0.0013966328557983897,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,969.75,13.286444501041181,588184.2
0.6,27.0,9.0,7836.0,7.93,73.74,51,2374,2017,5,4,3,2,2017,5,7,6,2,3,243.0,32.24691358024691,0.032633744855967074,0.0010119959162838183,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1019.35,13.286528685876165,588184.2
0.39,3.0,2.0,26.0,5.94,16.79,51,3353,2017,12,24,6,4,2017,12,27,2,4,3,6.0,4.333333333333333,0.9900000000000001,0.22846153846153847,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,171.25,13.285088250694224,588184.2
0.460924541128484,5.0,5.0,1392.0,3.81,21.83,0,2301,2016,7,1,4,3,2016,7,2,5,3,1,25.0,55.68,0.1524,0.0027370689655172413,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,208.61,13.285151747599699,588184.2
0.61,27.0,15.0,2038.0,6.86,15.04,13,252,2018,1,18,3,1,2018,1,20,5,1,2,405.0,5.0320987654320986,0.01693827160493827,0.003366045142296369,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,444.08,13.285551858702261,588184.2
0.89,46.0,9.0,7985.0,20.1,34.78,26,3122,2017,5,6,5,2,2017,5,6,5,2,0,414.0,19.28743961352657,0.04855072463768116,0.002517219787100814,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,3384.61,13.290534977414554,588184.2
0.17,32.0,10.0,1194.0,5.32,18.1,1,2983,2017,10,16,0,4,2017,10,17,1,4,1,320.0,3.73125,0.016625,0.004455611390284758,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,168.58,13.28508371261861,588184.2
0.460924541128484,40.49512963363935,20.0,1054.0,6.51,10.68,8,692,2016,4,19,1,2,2016,4,21,3,2,2,809.902592672787,1.3013910679328224,0.008038003654879198,0.006176470588235294,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,413.22,13.285499430442195,588184.2
0.09,4.0,3.440363927520141,29.0,5.76,12.38,27,2315,2015,10,13,1,4,2015,10,17,5,4,4,13.761455710080565,2.107335198467185,0.4185603704541719,0.1986206896551724,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,128.66,13.285015859983494,588184.2
0.35,36.0,17.0,2932282.0,7160.97,96.82,48,2881,2017,5,12,4,2,2017,5,12,4,2,0,612.0,4791.31045751634,11.70093137254902,0.0024421150489618666,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,-46276.43,13.202852945220998,588184.2
0.5,26.0,9.0,1193.0,6.83,24.87,50,705,2017,11,8,2,4,2017,11,8,2,4,0,234.0,5.098290598290598,0.029188034188034187,0.005725062866722548,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,349.03,13.285390368816788,588184.2
0.61,14.0,7.0,-11546.23559047567,4.8,12.15,0,2643,2017,9,8,4,3,2017,9,11,0,3,3,98.0,-117.81873051505785,0.04897959183673469,-0.0004157199082235472,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,222.18,13.285174810118866,588184.2
0.87,5.0,3.0,702.0,4.55,21.46,6,2182,2016,12,8,3,4,2016,12,8,3,4,0,15.0,46.8,0.30333333333333334,0.006481481481481481,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,341.03,13.285376775632288,588184.2
0.0,32.0,12.9596874860479,209138.66876458446,101.79,41.91,35,1314,2017,10,17,1,4,2017,10,21,5,4,4,414.7099995535328,504.3010030858632,0.2454486270154681,0.00048671056673206254,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,415.36,13.285503066191183,588184.2
